,kinase,kinase_name,TF,gene,p_value,r_squared,adjusted_r_squared,tf_coef,kinase_coef,interaction_coef,BH_critical_value,effect_on_tf,effect_on_gene,tfs_targeting_gene,kinases_targeting_tf,kinases_targeting_tfs_targeting_gene,tf_targets_num_genes,kinase_targets_num_genes,tf_coefficient_regularized,kinase_coefficient_regularized,interaction_coefficient_regularized,name,tnseq_ess,crispr_ess,Vulnerability Index
2683,Rv0410c,PknG,Rv1423,Rv2058c,0.006442843065060511,0.6972236776222043,0.633648596807969,-0.44327999102819976,-0.17217271091541808,0.36199663738048266,0.016397849462365593,-1.0,1.0,28,6,9,22,4,-0.31831565900430664,-0.03683272242300503,0.018229585728203473,,,,
2684,Rv1746,PknF,Rv3223c,Rv1057,0.006465307532271692,0.7056942513391864,0.6761934364376251,0.1521804415958241,0.2211292385654034,-0.46538876907831855,0.016403958944281524,-1.0,-1.0,12,5,7,110,42,0.002691774394750192,-0.1977650510186636,-0.4190233347344227,Rv1057,NonEssential,NonEssential,0.065
2685,Rv1266c,PknH,Rv3852,Rv1076,0.006478106981164699,0.6729233578974287,0.633133012142858,0.3767122049666028,0.3238163391278734,0.3862496977106997,0.01641006842619746,1.0,1.0,21,7,8,9,11,0.2480437311414867,0.25353467697871096,0.26377735650230144,lipU,NonEssential,NonEssential,0.872
2686,Rv2176,PknL,Rv0081,Rv3753c,0.006493069363558917,0.5458838246287221,0.5347832070085352,0.04324551862368163,0.6782102457761576,-0.05826934902143025,0.01641617790811339,-1.0,-1.0,1,5,5,280,64,0.01329577786909448,0.5729904156657819,-0.04211517178971418,Rv3753c,NonEssential,Essential,-4.879
2687,Rv2176,PknL,Rv3676,Rv2284,0.006521181518483381,0.2464883660827092,0.23487034529543815,0.09074087225177452,-0.11443924418201104,-0.13627749597369002,0.016422287390029325,-1.0,-1.0,1,3,3,58,64,0.08986303139578508,-0.06719785901501985,-0.08101611279403098,lipM,NonEssential,NonEssential,1.365
2688,Rv1746,PknF,Rv2242,Rv3143,0.006523795597271855,0.339188910668642,0.3260311677394777,0.557832279403637,0.5165475917996585,0.3724070137038544,0.01642839687194526,1.0,1.0,2,2,3,42,42,0.5214224110875164,0.46768991178810954,0.2673175836167531,Rv3143,NonEssential,NonEssential,0.079
2689,Rv3080c,PknK,Rv0767c,Rv3197A,0.006541083935404182,0.6215527618057897,0.5836177164498068,0.15850288382623132,-0.03535884866167774,0.24569786143702713,0.016434506353861192,1.0,1.0,11,5,8,33,72,0.022196868119651648,-0.022690947885959503,0.09290442836681367,whiB7,NonEssential,NonEssential,-0.17
2690,Rv2176,PknL,Rv0144,Rv3087,0.006541381559064723,0.6907367057029876,0.6661115253608367,0.39937787714694517,-0.8419040373432637,-0.3792091985833764,0.016440615835777127,-1.0,-1.0,10,3,6,9,64,0.3073394042676803,-0.3904947691727636,-0.2193490602161846,Rv3087,NonEssential,NonEssential,0.835
2691,Rv2176,PknL,Rv0275c,Rv1076,0.006554347518163428,0.6729233578974287,0.633133012142858,0.09736209533155017,-0.39162214768790404,0.20639208795503305,0.016446725317693058,1.0,1.0,21,1,8,3,64,0.12576904611119216,-0.22661284286533456,0.20902358277858019,lipU,NonEssential,NonEssential,0.872
2692,Rv3080c,PknK,Rv0576,Rv2817c,0.006561622406358064,0.3572389382129758,0.3280887766806845,0.35548504141237114,0.22257705836712202,-0.3635102931591154,0.016452834799608993,-1.0,-1.0,3,3,6,24,72,0.21679624294153932,0.1626718287024252,-0.18552330708222825,Rv2817c,NonEssential,NonEssential,1.006
2693,Rv3080c,PknK,Rv0560c,Rv1167c,0.00662543977203873,0.08941557138906131,0.07943109300516937,-0.020896504405834952,0.1587840976262257,0.04161905419633524,0.016458944281524928,-1.0,1.0,1,2,2,16,72,0.00947569793959281,0.13787458515913795,0.02684215064240899,Rv1167c,NonEssential,NonEssential,0.095
2694,Rv2176,PknL,Rv0353,Rv2032,0.00664308090401801,0.9401481197165982,0.9287035741326919,0.17668758278181745,0.15762076728757107,0.4088935341439831,0.01646505376344086,1.0,1.0,21,1,10,31,64,0.1676760497538981,0.1643974184333234,0.2227971436813611,acg,NonEssential,NonEssential,1.197
2695,Rv2176,PknL,Rv0023,Rv2018,0.006656496555506411,0.4293906039785692,0.4205926617491639,-0.37682005721358885,0.13928456146363682,0.18657415327481522,0.016471163245356794,-1.0,1.0,1,3,3,481,64,-0.3498460290184342,0.11594411136782386,0.07873795736500962,Rv2018,NonEssential,NonEssential,-5.85
2696,Rv1746,PknF,Rv3223c,Rv2659c,0.00666912779330253,0.7352089469102634,0.7154576329268798,0.31727749990953846,-0.5116773195245219,0.35977408006030653,0.016477272727272726,1.0,1.0,8,5,6,110,42,0.3466546657434837,-0.34086327160068913,0.16250900386123357,Rv2659c,NonEssential,NonEssential,1.327
2697,Rv3080c,PknK,Rv0023,Rv3515c,0.006675475099915227,0.6347936298874302,0.6283440692673405,-0.34398826400860133,0.1096516151931603,0.11148915296442398,0.01648338220918866,-1.0,1.0,2,3,3,481,72,-0.32448001703772605,0.09511246198408127,0.10955834403182087,fadD19,NonEssential,NonEssential,1.04
2698,Rv1746,PknF,Rv0767c,Rv1403c,0.006684715242494161,0.4033950838600676,0.3888114081322026,0.6935096818440648,-0.4291223892120277,-0.2732154415980523,0.016489491691104596,-1.0,-1.0,1,5,5,33,42,0.6881440656691563,-0.33853289636809647,-0.21722138251196227,Rv1403c,NonEssential,NonEssential,-0.282
2699,Rv0931c,PknD,Rv0081,Rv0115,0.00669357198361722,0.6586575632587617,0.643984472086627,-0.0750706862039099,-0.23855003520876908,0.058750818305685834,0.016495601173020527,-1.0,1.0,6,5,5,280,23,-0.052602126181412016,-0.19083291278156508,0.05055828308779038,hddA,NonEssential,NonEssential,0.467
2700,Rv1266c,PknH,Rv1267c,Rv1405c,0.006701071112979243,0.5215173399217619,0.49753871003173633,0.9899508244351993,-1.3082378469470224,-0.826952345877045,0.016501710654936462,-1.0,-1.0,4,4,6,24,11,0.7071161521731161,-0.739430815476263,-0.3861763843750337,Rv1405c,NonEssential,NonEssential,0.648
2701,Rv1743,PknE,Rv3223c,Rv1471,0.00670807954443004,0.8330633195216378,0.8270611017965731,0.7654751956208619,0.5543745906424663,-0.28311939440286094,0.016507820136852393,-1.0,-1.0,3,5,5,110,33,0.6380120476208629,0.4090025041045002,-0.2396982235804863,trxB1,NonEssential,NonEssential,0.463
2702,Rv2176,PknL,Rv0328,Rv3110,0.0067086352693976545,0.5670757118811542,0.5443422446968313,-0.08983791601677422,0.4323626510075755,-0.2892848227483273,0.01651392961876833,1.0,-1.0,8,1,5,68,64,-0.06322175117057248,0.38565186818349045,-0.282143407383435,moaB1,NonEssential,NonEssential,0.582
2703,Rv3080c,PknK,Rv1773c,Rv1718,0.006726392893842762,0.3149771203177578,0.30441509353851615,0.16917948908679817,-0.13191662713291083,-0.07484582586307245,0.016520039100684263,-1.0,-1.0,3,1,2,7,72,0.16412896430530516,-0.12041119055108399,-0.07676711634078795,Rv1718,NonEssential,NonEssential,-0.339
2704,Rv3080c,PknK,Rv0818,Rv1406,0.006729575956796282,0.24015418986741888,0.23182254721245632,0.46487992197249234,0.34618642839307723,0.15665928236735321,0.016526148582600195,1.0,1.0,1,2,2,313,72,0.42232581846075123,0.32009562323206553,0.13660394323635824,fmt,Essential,Essential,-4.341
2705,Rv2176,PknL,Rv0081,Rv3085,0.00674650050799274,0.7396813015255654,0.6946388804154852,-0.06973246870317634,-0.989278348805375,0.21619804039718218,0.01653225806451613,-1.0,1.0,20,5,10,280,64,-0.08553575301354126,-0.5537813933097399,0.1887941153797351,Rv3085,NonEssential,NonEssential,1.505
2706,Rv0014c,PknB,Rv0081,Rv3181c,0.006799299088852227,0.5678499245186852,0.5533157291549639,-0.016817834746287025,-0.6217396221458915,0.11712830433654065,0.01653836754643206,-1.0,1.0,2,5,5,280,9,-0.025995144753525504,-0.4371524016787103,0.031868756878041915,Rv3181c,NonEssential,NonEssential,1.758
2707,Rv3080c,PknK,Rv1332,Rv3089,0.006800004165826699,0.6964546707868281,0.6730504748428219,0.46930142965663296,0.42961997513874295,-0.18146039284486856,0.016544477028347996,-1.0,-1.0,9,1,6,37,72,0.36069877808031325,0.46799405344048434,-0.042149241380949755,fadD13,NonEssential,NonEssential,1.293
2708,Rv2176,PknL,Rv3676,Rv2640c,0.006805080363011878,0.4441510978220361,0.41496268515059054,-0.9947125075394956,0.5422207604174842,-0.4008380143696761,0.01655058651026393,1.0,-1.0,4,3,6,58,64,-0.7923849532706769,0.2706310980666587,-0.49728790552427266,Rv2640c,NonEssential,NonEssential,0.414
2709,Rv3080c,PknK,Rv0818,Rv2034,0.006830408590685181,0.732368213914633,0.7214937846831734,0.29499039808730404,0.5191630306930659,0.38754092077158614,0.016556695992179862,1.0,1.0,3,2,5,313,72,0.253982656148152,0.4258286450853425,0.1910370100738992,Rv2034,NonEssential,NonEssential,0.127
2710,Rv3080c,PknK,Rv0023,Rv3188,0.006835595982550416,0.31405116525801413,0.2909811371837321,0.06663965468023425,0.6750352694219341,0.156577054039113,0.016562805474095797,1.0,1.0,2,3,5,481,72,0.07708988802728212,0.5459780038419776,0.09406273083545348,Rv3188,NonEssential,NonEssential,0.657
2711,Rv2176,PknL,Rv0023,Rv1014c,0.006839162749951211,0.4236775067376859,0.41479147710588804,-0.061262663687128904,0.035876880053497394,-0.27752953844096445,0.01656891495601173,1.0,-1.0,1,3,3,481,64,-0.0182627362645971,0.06876464945147258,-0.288637537858644,pth,Essential,Essential,-4.966
2712,Rv0931c,PknD,Rv0047c,Rv1948c,0.00685304330646243,0.4996379959755992,0.4685094842044959,-0.03428891174896852,-0.07869222693502588,0.09694388845367179,0.016575024437927664,-1.0,1.0,5,4,7,41,23,-0.07602513245299662,-0.034342009695793194,0.11800612850377026,Rv1948c,NonEssential,NonEssential,1.265
2713,Rv2176,PknL,Rv0353,Rv0826,0.006860020106369992,0.26873149649750216,0.2607132015029572,-0.06430510812379085,0.5509583155292266,-0.24109189715114704,0.0165811339198436,1.0,-1.0,3,1,1,31,64,-0.06539841668931445,0.4711790683278511,-0.2127535666438212,Rv0826,NonEssential,NonEssential,0.505
2714,Rv1746,PknF,Rv3223c,Rv1804c,0.006870927832132311,0.6380447936865015,0.6216295915861161,-0.4408726284591171,-0.40003147249847937,-0.23371457754278585,0.01658724340175953,1.0,-1.0,5,5,5,110,42,-0.3268245685764809,-0.23806088613287163,-0.18842587673264638,Rv1804c,NonEssential,NonEssential,0.84
2715,Rv3080c,PknK,Rv0324,Rv2037c,0.006882222423919514,0.5169164607261918,0.5017863275050882,-0.07690635552597266,0.11010742713547131,0.0694484103456902,0.016593352883675465,-1.0,1.0,3,1,5,118,72,-0.07496873863320866,0.14055984971619206,0.058214006005367455,Rv2037c,NonEssential,NonEssential,0.993
2716,Rv2176,PknL,Rv3852,Rv1469,0.006961263620758627,0.36414006869391313,0.34275464499527797,-0.06218183551999127,0.2160432600402514,-0.20345637652757556,0.016599462365591396,1.0,-1.0,1,7,7,9,64,0.0,0.19849354327267285,-0.14595311877170755,ctpD,NonEssential,NonEssential,0.942
2717,Rv3080c,PknK,Rv0023,Rv0137c,0.006962363837127936,0.5697781225497242,0.5631447455846318,-0.28714758723854544,0.37526739744835796,0.07078048550044913,0.01660557184750733,-1.0,1.0,1,3,3,481,72,-0.2757098061749639,0.36671538572804635,0.08793300052677386,msrA,NonEssential,NonEssential,1.246
2718,Rv0014c,PknB,Rv0081,Rv1965,0.006967290785980785,0.7268908553986755,0.7058333746233397,0.025488389912462273,0.1322885010795048,0.11987978205577293,0.016611681329423266,1.0,1.0,7,5,8,280,9,0.005241501718209151,0.1375578629000192,0.05618063513596834,yrbE3B,NonEssential,NonEssential,0.997
2719,Rv2176,PknL,Rv0465c,Rv3229c,0.006968461741899283,0.6714067749899266,0.6323265127921266,-0.1278452605454645,-0.3451040522735973,0.380619063460866,0.016617790811339198,-1.0,1.0,17,3,9,7,64,-0.04262848136817131,-0.18635002410022472,-0.03003679224801048,desA3,NonEssential,NonEssential,0.348
2720,Rv2176,PknL,Rv0081,Rv0737,0.007005350719851733,0.5617331554810613,0.5490155907963599,-0.0495926855035977,0.034460415061627316,-0.061257899558391914,0.016623900293255132,1.0,-1.0,3,5,5,280,64,-0.05794242193320434,0.07751617053925472,-0.05566790136558697,Rv0737,NonEssential,NonEssential,-0.492
2721,Rv2914c,PknI,Rv0020c,Rv0196,0.007010891489508977,0.6621534513732816,0.623798891505031,-0.2987451169832717,-0.8311571309209139,0.5303163877845651,0.016630009775171064,-1.0,1.0,14,10,10,24,8,0.26208424222689314,-0.48780594555198914,0.1739260057245119,Rv0196,NonEssential,NonEssential,0.609
2722,Rv0931c,PknD,Rv0260c,Rv1128c,0.007022419704393811,0.4582914499721368,0.44504968541590006,0.39950533651093384,0.9436151769431795,-0.13208569476116847,0.016636119257087,-1.0,-1.0,5,1,3,95,23,0.380126513244348,0.8881859195408971,-0.12584136409436258,Rv1128c,NonEssential,NonEssential,0.921
2723,Rv2176,PknL,Rv1423,Rv2647,0.007045610604324592,0.597014443686141,0.5834611178011457,-0.2122422443716819,0.2995672727784558,0.2561220467346377,0.016642228739002934,-1.0,1.0,3,6,6,22,64,-0.17336487336925216,0.2633296243347295,0.17333245993437113,Rv2647,NonEssential,NonEssential,0.643
2724,Rv1746,PknF,Rv3223c,Rv1622c,0.007051858666016251,0.7832303792076512,0.7532572958388326,-0.06636684312721175,0.27893300639178426,0.419403591705432,0.016648338220918865,-1.0,1.0,13,5,10,110,42,0.11660591950383771,0.06706045335026353,0.4108494262789641,cydB,NonEssential,Essential,-2.688
2725,Rv0931c,PknD,Rv0081,Rv3517,0.0070564470729807555,0.696289722150907,0.6773953039437054,-0.085135961204678,-0.6252510280697091,0.08230803258923904,0.0166544477028348,-1.0,1.0,8,5,6,280,23,-0.08380545936640771,-0.36929144370881684,0.04198220641962174,Rv3517,NonEssential,NonEssential,1.177
2726,Rv1746,PknF,Rv0757,Rv3485c,0.007080186781940028,0.7355548500295513,0.7178027450546833,-0.798541662339976,-0.6369803444955809,0.4666970833280873,0.01666055718475073,-1.0,1.0,6,6,8,76,42,-0.5466867324580945,-0.426960190312272,0.21553444494446236,Rv3485c,NonEssential,NonEssential,0.589
2727,Rv3080c,PknK,Rv0757,Rv3822,0.007091564083611813,0.456640660647059,0.44087353696047804,-0.26147839094678216,-0.5572955490461942,0.33504416793534586,0.016666666666666666,-1.0,1.0,1,6,6,76,72,-0.20946513920938528,-0.42737157980450974,0.134621087250938,Rv3822,NonEssential,NonEssential,1.267
2728,Rv2176,PknL,Rv0081,Rv1934c,0.0071048435850233575,0.5639544929810594,0.551301386750599,-0.12090092102675909,0.17035415010878774,0.10053252560664407,0.0166727761485826,-1.0,1.0,2,5,5,280,64,-0.10806858175215006,0.17258988731613645,0.10817698372447832,fadE17,NonEssential,NonEssential,1.148
2729,Rv0014c,PknB,Rv0081,Rv1344,0.0071074314546921286,0.11199125162531032,0.08622314062336611,0.0638918633649718,0.22166745745170738,-0.1752343331460627,0.016678885630498533,-1.0,-1.0,3,5,5,280,9,0.0706643798508922,0.07566390944606399,-0.10742232372031753,mbtL,NonEssential,NonEssential,1.006
2730,Rv3080c,PknK,Rv0818,Rv1802,0.007119763775424541,0.5835781662318565,0.5714944969484059,-0.47571151200448303,0.6511194213685868,-0.1940323726312799,0.016684995112414468,1.0,-1.0,2,2,5,313,72,-0.42126579772542216,0.5919699824121726,-0.15675915848262387,PPE30,NonEssential,NonEssential,0.917
2731,Rv2176,PknL,Rv0818,Rv1945,0.007128125444263917,0.2876496130436841,0.27983875353758403,-0.18427290137015104,-0.5876767068301054,0.41171626536728023,0.0166911045943304,-1.0,1.0,1,2,2,313,64,-0.1469016675888575,-0.48347644126518385,0.3265065226381069,Rv1945,NonEssential,NonEssential,1.167
2732,Rv3080c,PknK,Rv3417c,Rv2699c,0.007139042059552693,0.8279241707825323,0.8213356818260077,0.5100149259356749,0.10472768081888836,-0.10411287264646854,0.016697214076246334,-1.0,-1.0,1,8,8,18,72,0.5250403774961903,0.07293177020024906,-0.0771755741459057,Rv2699c,Essential,NonEssential,-6.761
2733,Rv0410c,PknG,Rv0020c,Rv3084,0.007160934134362466,0.7193832497011098,0.66998897477605,-0.33637411420249924,-0.009399838183949656,-0.6192794456225877,0.01670332355816227,1.0,-1.0,20,10,10,24,4,-0.09141545506309287,0.05895338002289241,-0.34410426181077364,lipR,NonEssential,NonEssential,0.907
2734,Rv1743,PknE,Rv3223c,Rv3127,0.007166938880865427,0.923377002925867,0.9072881846425844,-0.020817701874485908,-0.21039871578444203,0.8202928406683652,0.0167094330400782,-1.0,1.0,22,5,10,110,33,0.08294120842842559,0.16299711675489711,0.27282935605221037,Rv3127,NonEssential,NonEssential,1.504
2735,Rv2176,PknL,Rv0081,Rv0848,0.007186097981368168,0.6927226661350038,0.6773238020233183,-0.05921618051486608,-0.16160980621578735,0.14096239452762646,0.016715542521994135,-1.0,1.0,8,5,5,280,64,0.06661220776761323,-0.09481587688141385,0.07624816274435567,cysK2,NonEssential,NonEssential,0.937
2736,Rv2176,PknL,Rv0081,Rv1952,0.007197058913646736,0.3425023138529544,0.3264301481915821,0.06913065844561865,0.7021645074057254,0.0712863763931631,0.016721652003910067,1.0,1.0,1,5,5,280,64,0.0680255394872389,0.5464685684753438,0.0912977517047333,vapB14,NonEssential,NonEssential,0.528
2737,Rv3080c,PknK,Rv1332,Rv0972c,0.007214931659333676,0.28120880772034273,0.2553646300204,-0.19514179914840182,0.33558280614884073,-0.16078154219613497,0.016727761485826,1.0,-1.0,9,1,3,37,72,-0.12131366615274942,0.27311262805397074,-0.14425270888636316,fadE12,NonEssential,NonEssential,1.008
2738,Rv3080c,PknK,Rv3223c,Rv2006,0.00722579363100091,0.7581214841412945,0.7465772822480381,-0.006873759907545249,0.14391388681836886,0.1332060313275698,0.016733870967741937,-1.0,1.0,4,5,7,110,72,0.005568060629350591,0.11988655806685562,0.05609779106830528,otsB1,NonEssential,NonEssential,1.444
2739,Rv1743,PknE,Rv3852,Rv1621c,0.00725892286475234,0.9099990566278809,0.8916698827818619,0.15808456889860806,0.21312129237746066,-0.5751969209698394,0.016739980449657868,-1.0,-1.0,26,7,10,9,33,0.10248294191950491,0.3318731855485553,-0.28822475097785644,cydD,NonEssential,NonEssential,-2.565
2740,Rv0931c,PknD,Rv0158,Rv1736c,0.00726981029049454,0.8996581425883261,0.8931695236332987,0.13938189446059002,-0.49958282584052,-0.23465205309970918,0.016746089931573803,-1.0,-1.0,8,3,7,23,23,0.10674105359383129,-0.3899090674252779,-0.15781539965171848,narX,NonEssential,NonEssential,1.209
2741,Rv0931c,PknD,Rv0081,Rv1048c,0.00727571751414325,0.4750621373698307,0.4537328336963701,0.02919093711207255,-0.559253309860086,0.0788210264711539,0.016752199413489734,1.0,1.0,3,5,5,280,23,0.04613233967017161,-0.44712465674722673,0.04703616696885529,Rv1048c,NonEssential,NonEssential,1.109
2742,Rv0014c,PknB,Rv0081,Rv1365c,0.007279250651691062,0.8194354725914806,0.8103866807851312,0.03916962546101707,0.007590303857311454,-0.09190905701334538,0.01675830889540567,-1.0,-1.0,5,5,5,280,9,0.04959455085780045,-0.02257618039095196,-0.04491611905427455,rsfA,NonEssential,NonEssential,0.134
2743,Rv0931c,PknD,Rv0757,Rv0252,0.0072892626495229896,0.547733552667439,0.5250687193159211,-0.28808797844257794,0.029272915943962294,0.41760630108168156,0.016764418377321604,-1.0,1.0,6,6,6,76,23,-0.31836603557044235,0.03608269684298311,0.33386956525973455,nirB,NonEssential,NonEssential,1.106
2744,Rv3080c,PknK,Rv0818,Rv0065,0.007292965002933345,0.5010496819093408,0.4854226025955394,0.2632923643764799,0.08707969285922912,-0.17894514537937187,0.016770527859237536,-1.0,-1.0,4,2,4,313,72,0.24327161391479193,0.1426415091129157,-0.07664769702694277,vapC1,NonEssential,NonEssential,0.956
2745,Rv0931c,PknD,Rv0260c,Rv3085,0.007293061324177266,0.7396813015255654,0.6946388804154852,0.18536379766341665,0.3635751760420312,0.23968292376435252,0.01677663734115347,1.0,1.0,20,1,10,95,23,0.17714056557290778,0.0,0.26322873527882945,Rv3085,NonEssential,NonEssential,1.505
2746,Rv2914c,PknI,Rv0117,Rv1129c,0.007317175368856104,0.5849784771345841,0.5498237128448076,0.4864874613577181,0.31075265994162155,-0.6280009396904831,0.016782746823069402,-1.0,-1.0,12,5,7,8,8,0.3089274110137173,0.20434348979882438,-0.525960516218954,Rv1129c,NonEssential,NonEssential,1.437
2747,Rv3080c,PknK,Rv0818,Rv2058c,0.007317619695137355,0.6972236776222043,0.633648596807969,-0.24143284302609533,0.26584665440860145,-0.6567561919787183,0.016788856304985337,1.0,-1.0,28,2,9,313,72,-0.36834662759271247,-0.08543977324964802,-0.3739996886253516,,,,
2748,Rv2176,PknL,Rv3676,Rv2625c,0.007325280713544211,0.9149701580879143,0.9071119499491196,0.9474716878894525,0.3325449569266392,0.47482609839424017,0.016794965786901272,1.0,1.0,12,3,8,58,64,0.759137929222751,0.39408727822529094,0.16606584436810107,Rv2625c,NonEssential,NonEssential,0.346
2749,Rv3080c,PknK,Rv0023,Rv0131c,0.007363411376113368,0.585697841878231,0.5783812474743146,-0.49601271890917703,0.37958721928364514,-0.07466556791067887,0.016801075268817203,1.0,-1.0,2,3,3,481,72,-0.44670620623998264,0.34920894023281845,-0.08685441292074626,fadE1,NonEssential,NonEssential,1.107
2750,Rv0014c,PknB,Rv0081,Rv3504,0.007364551071727499,0.6047668983156639,0.5887077655158488,-0.009725736578302032,-0.18544024137962356,-0.09661534677739131,0.016807184750733138,1.0,-1.0,3,5,5,280,9,0.023666436336731173,-0.3320900714588298,-0.050973880741460094,fadE26,NonEssential,NonEssential,0.85
2751,Rv1746,PknF,Rv3223c,Rv3016,0.007369839830289132,0.708033691385279,0.6862553187147171,0.23520699967178194,-0.0428273798851383,-0.16780374656086106,0.01681329423264907,-1.0,-1.0,6,5,7,110,42,0.16594470185633808,-0.0032533712609543737,-0.08520795284587487,lpqA,NonEssential,NonEssential,1.379
2752,Rv2176,PknL,Rv0353,Rv2249c,0.007372453080084222,0.14507645851355844,0.13570229687445268,-0.026228673279904035,0.3866080988736706,0.19730146739850743,0.016819403714565005,-1.0,1.0,3,1,1,31,64,-0.030851863294048185,0.3403216268586858,0.17872389378662012,glpD1,NonEssential,NonEssential,1.125
2753,Rv1266c,PknH,Rv0767c,Rv1967,0.007411877653994976,0.7589755251517663,0.7427956414235284,0.19677247790011587,-0.4192603473932745,0.23894650361994707,0.01682551319648094,1.0,1.0,5,5,8,33,11,0.20216155608067699,-0.14570450667615928,0.10432232187902876,mce3B,NonEssential,NonEssential,1.399
2754,Rv1743,PknE,Rv1423,Rv0912,0.007442011695904086,0.524699795745734,0.5098134358809472,-0.036032188180745925,0.4774278920426195,0.23665846333347101,0.01683162267839687,-1.0,1.0,2,6,6,22,33,0.008830339059847456,0.34134469087520963,0.19287998535074646,Rv0912,NonEssential,NonEssential,0.918
2755,Rv2176,PknL,Rv0023,Rv3226c,0.00746972072621702,0.22475271373138062,0.21279956174045478,0.17116027354463423,-0.3410182138744937,-0.25004459442200366,0.016837732160312806,-1.0,-1.0,1,3,3,481,64,0.15414541583395894,-0.2591200053547514,-0.12251863061625295,Rv3226c,NonEssential,NonEssential,0.787
2756,Rv1746,PknF,Rv0023,Rv1439c,0.0074715349130331545,0.4493986016153094,0.4384352994350832,-0.40842798597580854,0.23930706194946774,0.14223405342766068,0.016843841642228737,-1.0,1.0,2,3,3,481,42,-0.3824066926832471,0.22119307876216354,0.13758872996022353,Rv1439c,NonEssential,NonEssential,1.439
2757,Rv1743,PknE,Rv0844c,Rv2627c,0.00748341716504846,0.9274340583441033,0.9157357705204827,0.35418173276868103,-0.263689372431052,0.7395846536059069,0.016849951124144672,1.0,1.0,24,3,8,9,33,0.09731329516951663,0.0,0.3120638135390309,Rv2627c,NonEssential,NonEssential,1.133
2758,Rv2176,PknL,Rv0818,Rv3046c,0.007508616715142404,0.5589338148080745,0.5461350192556302,-0.4644580290095058,0.21476994680052125,-0.397195444898795,0.016856060606060607,1.0,-1.0,3,2,3,313,64,-0.3986567205849136,0.22048871068918216,-0.3002221285048051,Rv3046c,NonEssential,NonEssential,-0.228
2759,Rv3080c,PknK,Rv0023,Rv3681c,0.007517250723073837,0.3629494820250123,0.35169914175172334,0.08001547218672499,-0.36077798046773213,-0.08206520782764817,0.01686217008797654,-1.0,-1.0,2,3,3,481,72,0.04965764658360104,-0.29937354875750355,-0.06017048709156194,whiB4,NonEssential,NonEssential,0.69
2760,Rv1746,PknF,Rv0023,Rv3547,0.0075217859585018105,0.49934190593811334,0.4905002618928702,-0.5678326012411821,0.4900723668822254,-0.108535053542171,0.016868279569892473,1.0,-1.0,2,3,3,481,42,-0.5141158966955124,0.41963435622703776,-0.11035036993105184,ddn,NonEssential,NonEssential,1.533
2761,Rv1746,PknF,Rv0023,Rv0899,0.007523152538620531,0.18349824201701437,0.16907878492239203,0.08835063752659965,0.21088456567900837,-0.09140703927377401,0.016874389051808405,-1.0,-1.0,2,3,3,481,42,0.0935233087143633,0.18515784139016586,-0.06407983902580733,ompA,NonEssential,NonEssential,0.491
2762,Rv1746,PknF,Rv2242,Rv0263c,0.007528209907573711,0.5975069452545301,0.5849008987971775,0.47192330531670307,0.582110074238616,-0.24693049888278715,0.01688049853372434,-1.0,-1.0,4,2,3,42,42,0.35953524711864043,0.5021854812742249,-0.18375439249859335,Rv0263c,NonEssential,NonEssential,0.291
2763,Rv0931c,PknD,Rv0047c,Rv3426,0.0075406243590232305,0.5678964590917919,0.5441653721769246,0.03413918667565174,0.35595840016423064,0.1229389178818734,0.016886608015640275,1.0,1.0,3,4,7,41,23,-0.007339649397197917,0.34684075377910806,0.1035343273827835,PPE58,NonEssential,NonEssential,0.388
2764,Rv2176,PknL,Rv0023,Rv1960c,0.007552928269586712,0.3681532602433959,0.3584111298947258,-0.4494616457150569,0.6921935364346589,-0.3164486593390289,0.016892717497556206,1.0,-1.0,1,3,3,481,64,-0.4531438564992932,0.57833909068875,-0.3706738936358472,Rv1960c,NonEssential,NonEssential,0.418
2765,Rv1746,PknF,Rv2250c,Rv3570c,0.007554902361608911,0.37403285121594365,0.36015331354889135,-0.04719732085932022,-0.6552327408685829,-0.15266275295142315,0.01689882697947214,1.0,-1.0,3,1,3,50,42,-0.060923972511884805,-0.5561744623073831,-0.16289794608818833,hsaA,NonEssential,NonEssential,0.855
2766,Rv3080c,PknK,Rv3058c,Rv3527,0.00759273959389827,0.3406317116154126,0.32601157218338184,-0.21667908199762914,0.3728731645217199,0.18323813937368635,0.016904936461388072,-1.0,1.0,2,2,3,158,72,-0.18691885094821342,0.33276582028236346,0.1540213009464572,Rv3527,NonEssential,NonEssential,1.036
2767,Rv3080c,PknK,Rv0081,Rv3893c,0.007600214592349914,0.7013948276483817,0.6906584619009077,0.09059698490660852,-0.21894734368435054,-0.04210665123836483,0.016911045943304007,-1.0,-1.0,3,5,5,280,72,0.08929674267948005,-0.2058190795918381,-0.031706809983501,PE36,NonEssential,NonEssential,0.312
2768,Rv0931c,PknD,Rv0757,Rv0789c,0.007605208849671237,0.6322914911850633,0.620774893593544,-0.6188219494090005,-0.3334619941345459,0.5554833761494499,0.016917155425219942,-1.0,1.0,2,6,6,76,23,-0.38516724190463303,-0.3911539189146622,0.22685670792904986,Rv0789c,NonEssential,NonEssential,1.645
2769,Rv3080c,PknK,Rv0818,Rv2365c,0.00761008424329281,0.48551697440841035,0.4682137336373927,0.5303774853674076,-0.15442712484631313,0.1980943089528505,0.016923264907135874,1.0,1.0,3,2,5,313,72,0.5019207106478814,-0.10882680971260962,0.14902496126800244,,,,
